GCYXS,HBBJP,169
SYUJD,OISLY,93
ZXIAP,QJMAD,97
JSCPN,WTYZA,1354
GSXBX,VKVLO,631
WUXEV,HMSKN,1356
NCIWZ,DDCFM,144
PZLWV,CKEXG,594
LOMYZ,NINOG,1438
HTTKA,TMSYF,784
XGSXX,DZCJY,769
GJRXY,JQZGU,1405
YKESW,OTEFV,553
SVAID,RRHPL,1298
ZCYVL,LLBKU,13
ZUWSL,AXJDX,966
XWXJI,UOTLK,1477
TWRCW,BJNRX,861
JPJTB,XAQWB,1132
BXVII,HDXBL,502
XYAQB,GGBZL,450
PRANV,KGJGM,648
ROWIB,MDKIF,757
VBWJN,OLQRQ,1215
EMPTY,EMPTY,-1
YNKJC,XZOBZ,274
NKLVQ,EMYAY,1479
HUPMS,WTZRA,1290
GEJYB,ZSBEW,1492
CIEZL,EAHNJ,1091
NQSOM,SUMRT,191
FXZEP,JETVQ,495
OCSTV,HNPVX,1393
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
QCYKJ,ORPEZ,879
IUJLF,HYRWS,217
HFJSN,ZXCTY,705
YKOJI,JKACK,692
SHJOB,VFLYB,155
FKQXT,ZUUFY,1060
VEIOU,CTVVM,135
YUQCN,SHGPS,724
UURTH,THXGU,1409
GTDVU,IMXJD,894
TEFGM,PXGST,405
ZTDIG,KYFGM,111
ZGKMR,DCRTQ,15
SMGBM,MVTJD,206
GRPZX,AGIAP,1421
UJOKM,BDWLK,1320
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
KBXED,CRWZY,256
EMPTY,EMPTY,-1
KDYUS,DAWVQ,606
EMPTY,EMPTY,-1
BCNKO,CAAZO,1258
LOYNS,ACWCB,1397
XXYNF,VWJGA,1273
MKEUP,IQVBT,719
MVUTB,ULXUG,831
ABPXP,QVKFR,107
HTQEN,MTEGE,87
YHNEX,IOCAR,979
XVTVS,SDJPQ,212
EUOYZ,XSDTR,787
JPAHE,EMKXL,914
HUWMI,PIJQN,1033
QJHPI,LTPQB,912
LPEGQ,GLIWL,685
ACYYI,WYPPF,709
UBSGO,TITKB,954
EQMCP,FMJIE,1319
IYYJG,GRSLD,1048
ZUKHK,UTVDQ,1166
GTVTI,RSCMH,641
SOHMG,KBSRC,969
JKSLI,GAGVT,694
MSRHR,OXWSJ,985
EMPTY,EMPTY,-1
LOVRA,YRFYK,330
SUTXE,BMCFD,267
FNNTP,LVVQY,848
NOCGP,UURWY,821
WMCWO,PRNNE,617
HFVQN,MUVWH,789
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
LLTIR,EMANJ,455
FMANR,WWEKC,687
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
ZSEUV,AVFSF,222
GDBZR,WNMHI,399
YTZFK,DWRFH,1230
PCJJH,SGARK,1223
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
TVCFN,WGEAX,353
SCPID,FGEJI,1025
IUTAQ,RBUWY,1347
OTYKX,RLPCZ,281
GUKMN,LEVUZ,401
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
FWLCF,SEAOA,1083
EMPTY,EMPTY,-1
BEEWN,ILEKJ,301
RNPJK,DHFDA,1067
EAFFA,UFWTT,156
PPNOF,BRMIC,1093
DWQJP,VVINE,1112
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
IMQGE,ZAYSW,285
IMBPQ,GSSND,1460
RSIAT,IJDPW,752
EOMBG,SGTPS,1011
EMPTY,EMPTY,-1
TXOSZ,XKTOF,1436
EWHUY,VKROP,994
EMPTY,EMPTY,-1
STMMM,LWMPG,693
TLHGL,MMGZR,79
WJDFZ,IJWNP,626
SDONX,RKNRX,531
UCEAB,THDRP,1171
EYOZR,ZAQHF,608
EMPTY,EMPTY,-1
UZXWV,AZVBH,1373
XAEQS,LWWKT,1403
XCIMM,QMVYY,1352
GFTGL,WZRQL,609
KZMUO,GJEGT,1326
UHDNS,USGCJ,683
EMPTY,EMPTY,-1
SSAHV,UKBPG,438
TQXLR,OTBAB,595
GKEQK,BSMZV,1149
FCHCV,GLWAK,146
EMPTY,EMPTY,-1
JEUNW,HIKJF,1147
EMPTY,EMPTY,-1
PSIAM,PFMSL,638
EMPTY,EMPTY,-1
YQABL,IQJIC,1435
QQIWK,RTTNY,907
WOGHR,DXYLT,951
EMPTY,EMPTY,-1
HATLO,XABXM,862
RJLBV,EEGNX,383
YDTZD,DMRFG,372
TWVHZ,TDYXZ,636
XVXFL,BCLIY,311
DDEOV,DRQVV,555
AYNMT,RCIPC,623
GFTGH,WEMYE,776
RBYLX,JPRZZ,467
WBFDJ,MMANS,76
CIEKF,SYOIM,173
SCIHN,SHYWS,242
EMPTY,EMPTY,-1
NBBBM,SYJDD,96
IQUUY,ISMCC,676
AEDKG,BQZXY,379
RAGLY,XLQZZ,188
RXGSJ,CKMUW,276
OQUVV,VAWTQ,1105
HLARG,FDZRH,189
EMPTY,EMPTY,-1
MUNZP,SFCPP,1169
PIPCS,YZWVA,148
IFZPB,ZFYLV,6
ONAKR,BCKBX,1116
DCTFL,ZBPRW,91
UDDYK,EUOTX,1054
XXKHH,MOYEJ,1275
NOMJK,HVIAT,1271
AHGUT,VYPHB,101
EAHBT,LUTBF,537
EEKAT,TBBJK,649
JHDXB,JTACJ,179
BPION,DGKHL,158
AWQKQ,PSHDQ,884
EMPTY,EMPTY,-1
NVKPJ,SHLGC,1114
TVLMY,BBPUT,751
BWHDH,LMVSR,265
UNVPB,JTJFU,837
TMLSV,BSYEB,1277
EMPTY,EMPTY,-1
AXKOD,VLUHC,666
UGKXQ,LMZQP,316
SVONG,PZNLX,175
HTDPB,QVMFS,264
EMPTY,EMPTY,-1
UOBUD,SHZOV,1056
VACQY,AAOEG,1075
YFMOW,KURKR,678
EMPTY,EMPTY,-1
KSVAG,KSUNP,806
EMPTY,EMPTY,-1
GQIBC,XHDSO,1367
XLBAF,PVTRZ,593
PNKJC,SKPYX,681
YECGD,KOCQN,941
EMPTY,EMPTY,-1
HVWID,KOARU,811
CHLVE,VFHMF,614
EHISY,KJZEI,457
SJAHJ,PIRNL,261
TCUXG,UHNUF,427
BKWDL,MVEKW,1444
VGBIW,WEROU,1413
BIBUV,BMWLO,461
EMPTY,EMPTY,-1
OAYYV,CASRB,4
ZTVCP,UNOGE,32
JEHIF,IAVXT,943
EMPTY,EMPTY,-1
BJHNV,SGHWO,583
SADYV,NMETA,1138
BUMOY,PWYYC,306
KIPWP,YOUFF,651
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
NLALQ,MYDIG,333
MKMIM,SRGRF,1197
OCSDH,EFPDF,736
KRXSR,CCYRX,1010
LELDE,JAGAD,1314
EMPTY,EMPTY,-1
SLVBD,LPSRL,140
WDJKZ,HMAVT,271
EMPTY,EMPTY,-1
HWMPG,GPHHY,488
MKMQL,BYMUF,764
WHDAI,SANZC,1183
EMPTY,EMPTY,-1
RNPMO,CNVNU,755
KZUDV,JQIJA,1140
UYAZT,FWPWL,591
SHPYN,FEDPY,598
ASHCI,JUJHV,885
OIUBE,WQRSJ,493
AEVDN,XFTHN,778
UMNPK,PPWOW,1478
EMPTY,EMPTY,-1
ONQMX,USLIG,1051
XREKZ,BEAKK,780
GYCFP,OKNLX,109
KTANG,LNDOQ,396
EMPTY,EMPTY,-1
AHGFH,PGDCP,749
YOPIW,RKEPM,1364
IXIQL,SNFTP,922
FUIMH,WSWLZ,1268
EMPTY,EMPTY,-1
KAFIC,UAZDV,282
THEPX,VVKNS,238
KYPMH,SAGVQ,419
COMJF,CZFZX,762
YIKUX,JMRGL,1441
YCHYG,ADPBX,1263
EMPTY,EMPTY,-1
TWPFP,CLDEP,514
BBIPR,LJGOF,574
EBPHJ,AKFCE,741
XEDIC,FLLHF,906
EMPTY,EMPTY,-1
FBRFV,NQFCT,215
RYPOL,CZRTJ,195
WDDXS,SIMAI,573
IMFAF,SGFIZ,106
IFRUV,XKHGH,349
KIXWG,EPIPR,80
JPLDC,QHXBA,404
NGJVA,QJXEW,844
BHIXB,CMUUI,698
BFHCQ,YRIBG,141
RKTTX,DDOBE,197
QTPVF,UKXUV,559
QWTSD,CZOND,55
NCNLF,OGTCB,423
ABBGJ,GDVMK,1246
HBDBP,NZDCW,1142
YAGJK,XPUPD,163
LZDJI,UZNDC,798
ADPSH,ISXFG,656
GLXMJ,WZMMZ,1014
NVTTO,UPSXG,761
WYKWD,DKYHD,664
TJIKT,HOQBV,616
OWBGL,BEODY,1306
PPWFQ,RAHVO,243
ZUOHU,EUOUI,875
GBULA,GZSKF,1310
WJBRK,AIOCO,896
BXOXN,YOOYJ,856
RSXZK,ZFVGA,533
GSHAL,BWXEC,786
EMPTY,EMPTY,-1
MCMUJ,JZYAK,1329
OHZMY,QBFBA,918
ACDZV,NGGJP,437
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
XVCGT,ZZJNT,1209
KYDAA,GTLMA,1023
QRBJZ,VNLIE,1064
ZGAIZ,TVKOA,1070
EMPTY,EMPTY,-1
ZMZFN,LFIHG,411
EMPTY,EMPTY,-1
MSSWD,OQAUW,1126
EMPTY,EMPTY,-1
FNWBQ,WXOHN,1432
AGUFZ,BJGAG,931
HZZMB,UGVPV,134
EMPTY,EMPTY,-1
NGPXP,AWIMT,899
EMPTY,EMPTY,-1
SHCDY,DPVJF,1218
OELBL,RNUMU,688
YJPEF,JEAKV,105
EPUVV,FGKXF,345
CFGDT,WVDDO,1002
EMPTY,EMPTY,-1
TNAZF,FDYLT,1433
EMPTY,EMPTY,-1
NLAAM,KJYNX,479
TUCFR,RWYJC,303
SSGIW,BHHEW,1266
XKUDX,RAMLV,368
TRCBA,LTUXU,12
FGKYO,ULXWV,82
OWPDI,LXNKI,977
EMPTY,EMPTY,-1
YIKEX,NAXOR,435
YWMKO,DEQCU,1394
FMNIN,MJFPB,1179
KHSBQ,OFDJQ,980
EMPTY,EMPTY,-1
MKNWU,GIVFP,996
VAEVO,HPGIC,1402
EMPTY,EMPTY,-1
AZPBF,TVUJV,528
HSFDJ,ICAPM,611
QJZZE,AAWBM,720
XHHLY,NHPOK,184
HRYPI,RSMJD,280
HRLLT,PTGOY,40
IXLPD,LYGXD,1086
VJQPX,JHENE,1391
NGCDX,HSXMD,33
GYWMW,GPFJQ,506
RDOSF,BCNYH,554
VPIFC,QNOIH,1134
BHYQT,AXUXZ,887
KIZJG,UEJDU,790
KRWXX,SVJPT,8
RHVKV,KRCWE,662
EMPTY,EMPTY,-1
QTFHR,RYSAV,241
FWPZT,SMOGG,1030
DGCXT,UOQXI,2
ZFEHI,RLRDX,572
RCWQI,PEDPX,713
XOWVY,OPATA,260
AASCI,XLXAO,575
NRYVA,PRBGF,1005
JKVVJ,DSING,1262
NYBKR,TYAJD,420
RRWOF,YGCSW,870
STWPG,XMZQH,833
HPMGN,EZAFT,1404
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
PUAFM,ERMRC,469
XSDIT,HXHNB,1281
CJBHL,WOBYZ,767
FTHTG,QABCO,1406
QDQDN,STSPZ,159
PMSAA,DZPNE,916
TFOLU,XFSBA,959
KXYQE,GAOEG,797
CPNLV,QCSEZ,417
EMPTY,EMPTY,-1
VZWAF,YMUDT,888
UOFBM,UZCRS,1233
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
GBAGT,PLDLN,1381
PWBLC,FGOGX,443
BNFGV,ECLRA,364
NGZEK,DXFPS,389
DFQNF,AIRJD,658
WXRDJ,AGFMG,380
FSGAQ,RILRT,592
EMPTY,EMPTY,-1
KDJRI,EIZEL,1205
NGTSL,KNQYY,44
YMJOY,WKVXO,777
QFTFG,BLHLG,17
YOCBF,RRUTO,62
OIATP,QUWAF,1228
IZQPS,KVLBI,70
ULETA,GOBKD,363
EMPTY,EMPTY,-1
XFYPI,HRENA,802
HQHXH,TWPGU,635
ZCCPZ,YJVVG,936
XAXUG,ZUYGC,690
WXNNP,TWTEM,530
HKZTK,XXKDP,11
EVVQC,IZIRU,103
FJMVE,PBJXN,1039
QBZSD,BWWNR,891
TYXRT,EPAFC,185
EMPTY,EMPTY,-1
VCNIY,CKMWR,487
RCVXY,DGLQL,1008
ZFPLN,YATIA,1094
NSJQM,VKPCI,809
NWFKF,CQNIN,934
HNHVH,PJSIS,817
KYLIU,FLTEK,644
NULPH,ZUCCO,878
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
QDHTP,NUUZB,446
BQWEP,RKPDU,209
NMGXO,QVWRX,7
LAYYC,BPWCY,112
AACQQ,UNZZJ,1073
PUSAW,FQAOM,1153
QTZVU,VYYMF,1227
EMPTY,EMPTY,-1
NGWBP,LHUFB,174
EEEKJ,CTDSO,1345
YMHZU,AUCNC,708
NZFYT,MVAOY,785
QTZSJ,SGTCW,1195
UVKEQ,MPNVH,1160
EMPTY,EMPTY,-1
SLWLA,KHKSR,1379
LWVSO,NAKOE,788
IUHDB,TNOAY,1485
IEPFQ,CTDSX,645
JBZKH,IVNQZ,1135
KVMWS,SXFVK,344
MVMDN,DJYWE,753
SIFMM,PUIAW,986
FXJRF,QZIAW,1462
QHKNJ,YYRBU,840
WOEID,DXUAZ,881
UAJRG,VSYSI,407
XFUNY,DWMSO,277
EMPTY,EMPTY,-1
WFJMM,PINRJ,552
XWQRF,BDTIA,1276
EMPTY,EMPTY,-1
XTQYO,SDGMK,1049
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
XYQXG,JNIGC,65
JSRUR,VBUYH,1342
YEQLY,SXHUY,589
FNGFF,QEGOZ,371
WGDLW,RPQDV,674
JZNLM,AYEDZ,1122
EMPTY,EMPTY,-1
FFHZE,XANED,759
EMPTY,EMPTY,-1
NZPZS,CBYCT,584
VJYBL,LNXVE,1201
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
KEZRK,CIGHW,232
WCXHK,SRCVG,1081
RRTMK,MIXFS,507
RGYOH,MPLHF,339
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
COCOL,MLYRF,1216
HTEJA,MWNRN,839
RBTSF,YQEDS,1104
XGDXH,YVGKC,1170
VQLIW,ZRRNV,529
XCZEX,EKDTU,287
ZWCAE,EIEXU,338
MZYDB,ZSMZA,739
RCXYT,UATIL,1387
TOFLA,QUWQK,1287
SRHMP,YDWEI,773
ERIWY,SMMIP,815
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
XQRSE,UDMYU,534
EMPTY,EMPTY,-1
QRFWE,LTHIS,895
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
KMJET,WDHUI,607
PPGGC,MJJOR,565
KFEMG,CAIJK,1331
QTCSD,OVBGG,1124
OOCZC,AJYAZ,567
NRPBX,TCULN,1333
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
QNLWY,GZWZV,1150
MPKEO,TCICE,1220
EMPTY,EMPTY,-1
OEHNB,UZXPG,1120
ARPKH,KMCAI,975
UUWCJ,RZRLZ,317
DRIZQ,EPYYX,199
FXGJX,BAKQL,312
XSLGR,GAOFU,1031
CBRJU,NQOHU,1188
FAQKB,VBYHP,1180
PJSBB,NGKYV,958
BUHGE,GDEPL,771
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
MBQKL,JDCJY,90
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
VGQSI,XTEQZ,125
ALAGY,ARUPP,292
RVRAT,UHKBN,1416
GSCNI,CLPAJ,498
SNWYX,TNVFX,115
WFXDT,LLWLO,799
EMPTY,EMPTY,-1
IJDCB,ZHGLQ,1234
VFACS,RTUIB,858
RVFKC,ENBKB,151
GDLNP,JVCHD,847
NOKHI,JREPF,964
HVHQV,RRYSX,1419
YDABS,NXKFR,1001
UNCOO,IVSWL,328
RMMWG,JESSB,873
DORBI,LUSMQ,321
EMPTY,EMPTY,-1
PTMWO,AYOOH,1164
QIYTN,YNHFJ,16
RNQUF,IJYAJ,161
XNDCP,WNBYB,639
ENQRG,RVVDL,629
QFSJU,TQIJL,1304
AWBGG,RTRCA,1059
EMPTY,EMPTY,-1
BGLRZ,ALFGA,1426
EMPTY,EMPTY,-1
NTLSG,GEWXB,867
EMPTY,EMPTY,-1
YEYLE,GPJJN,1259
RWTOP,YOQZR,500
EMPTY,EMPTY,-1
UNABE,QMJDP,1361
EMPTY,EMPTY,-1
EDUHO,TMFMK,1133
EMPTY,EMPTY,-1
DYMTQ,EHJMV,1465
PSYEH,QPAUS,99
ESBRY,WCKZU,793
UPQLR,UIEGS,1162
UCYXI,KHXUS,890
IDEZK,TZRLW,1232
LMMOV,DCQBD,1107
EMPTY,EMPTY,-1
QLOKD,HPRMU,1123
BNDPF,NUGSH,834
ZQFTM,VUDKB,254
OJDOV,ZBQMU,359
KPMRA,JCCIA,646
ZGBUY,KAHCF,290
VRXUD,VSJTR,704
EMPTY,EMPTY,-1
UBBUN,GBWDO,253
GCZZR,TQUDS,863
HIFJI,ZXAJU,1068
IQFNZ,TADZB,251
UTXQG,DNCKM,717
EBWNN,OXJVN,374
ELDGM,TINRW,421
PDCQA,GBYCR,429
THTTZ,IPVTM,1248
GOJSD,LXJOX,807
XYDVY,SSRIU,640
TZWHC,RQOWR,1283
BFYWE,RFURD,37
RXMVN,VDXTF,1037
GFSFY,QGGDG,816
ACWRV,GGEFC,1301
EMPTY,EMPTY,-1
DBJDH,OQGEA,990
SZPSK,QLHSS,433
AGFDE,TZUCT,1425
KXEGY,UCZJK,998
QCPMU,AMQZY,1058
QXEZT,RYHAQ,877
LDAAW,TWTVB,367
FILTR,LVNJK,561
AASWX,UJBRV,512
HXHWL,DHWVY,53
VOPWU,FOSDQ,205
ZWIZX,BVNKI,269
TDLCO,CLLSK,624
HEONT,HLVEJ,707
BLKSQ,IRTIO,71
CZIUJ,QNXNU,523
DOWON,WTWAR,803
OVFSV,LREPS,49
RCXJI,NXIWH,897
HRYUC,LYXYN,650
LACEM,XJJGT,1265
ISFKI,EQVFJ,770
SIMDB,UZUZL,395
WJVKS,JAXCF,796
EVQJK,HZYRG,1236
PCTTP,TKVBR,315
XMQOG,TRBHL,1327
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
JHJVX,OXLFE,853
GWQKQ,USCXW,1325
QVMRO,WJYOR,346
WJIOR,PSHWA,41
RPYES,WQCVX,314
RECTU,IUROD,564
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
OWCYA,IJGKC,424
JABYT,WJCKV,1294
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
SPBNO,MOLWM,654
RPIZJ,RBFLP,1338
EMPTY,EMPTY,-1
NRQCM,WSCJL,846
KCIZF,ZLJJG,1046
OGFUG,ZUTSR,675
OLYBR,UXPRD,482
POHAI,GHWNL,603
GURZN,RKFKG,1151
XAWVT,DJIBX,255
STNFI,NISYZ,360
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
SSWUC,UMCOJ,1240
EMPTY,EMPTY,-1
JVKNI,RIINJ,558
RKNKH,XMAIV,905
CMEPK,USMDK,1145
EMPTY,EMPTY,-1
QPAQN,YEOLQ,194
EMPTY,EMPTY,-1
HOQTA,TWGFL,1323
VMGFK,JVHNK,284
YZBJI,HDQCK,1295
QVEYP,TNQBM,1113
GIDUZ,TQWSN,1065
OOAPS,IWEBR,568
SFEII,VRMJB,432
YYNVQ,BCZFA,538
KBHOO,MHTHR,73
SQKIS,LOGZR,126
LYYMM,IHTIS,1187
LBTJJ,CQPJK,1207
HURCZ,SHCWQ,744
DEZLJ,MBCOQ,246
WYRKS,RREOU,667
KUHOV,NTBMU,842
YPMWC,NPQVS,824
XKDUR,CUNBD,1351
BHOJU,WRTWG,832
BCUHN,MEFZB,1076
NRCSF,AVNDX,1472
YKNLQ,SYDKV,1495
KUUHT,GFYJX,898
XIWSF,KTSEX,45
GDBJO,ATNAG,181
MSCZP,UPCTI,233
YEQRC,GMRQZ,259
OEFQO,XJSZM,1463
FPLYL,QENUD,22
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
VCKEP,CZRHJ,1274
CRKSB,PFOGB,919
TFVBM,HECLO,1300
HLTUM,VNYMJ,818
UFWNB,VCQOW,892
GONIQ,YXHWC,1161
NUHNL,JYZYW,1412
MVGFV,GFXCS,77
AJIYZ,ZZMHE,258
EMPTY,EMPTY,-1
CVKAC,DAPWR,42
UPIKQ,GKTMQ,520
IZYVK,UNHVS,1137
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
AUUFP,DNHQS,182
VVMQX,VPPMX,1341
YPZSI,NABNM,51
EMPTY,EMPTY,-1
XSXUE,XHSGU,1464
CCLYS,JHDYP,972
RSJMZ,CRUQG,441
TKDSJ,HRTAB,481
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
NNMEC,RUKQR,235
TXFSN,RNZFD,960
EMPTY,EMPTY,-1
OXPTC,WTKHS,430
XIZJE,TEVXO,26
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
RHEOH,HCTHR,735
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
CZLZR,FZZKU,68
ONLPB,CKSGS,9
CWQJZ,IPZSO,447
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
QWJJM,QVPAT,25
EMPTY,EMPTY,-1
GFSEV,ZEALB,229
KFODG,SDDIR,1282
XVWRN,CYMQI,340
ZTCIB,VKCTA,586
WCXGC,WWRQL,988
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
GCZAN,WRKEU,160
EMPTY,EMPTY,-1
ZRBOL,WDFXA,252
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
ZFQST,XFKIF,341
EFHLX,XJLGX,104
VWERU,AHMFU,24
EMPTY,EMPTY,-1
AXJUP,JHQKJ,1363
ERGDL,UXSYA,458
PHEFB,QNFIZ,663
QZXQJ,DZFVW,696
OJEMZ,NZGMD,1241
CXCHI,RSGAB,152
HPKXZ,WUKJA,1032
EMPTY,EMPTY,-1
JSXFL,SRSPI,992
MXOEQ,UJTJN,136
IIRSI,KKCOW,852
JAHQL,SXGAF,1312
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
JHQZB,ZHHUK,621
UKOYK,DUBAI,700
RQIYZ,FGFGP,225
EMPTY,EMPTY,-1
KSQEQ,DFQHF,1042
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
REZNN,GVQYS,1305
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
WCJGO,OBLCS,453
ABRTZ,AIPNJ,851
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
DAWYO,OPKRS,326
AHNTC,KRCKF,494
YOKNX,HMNLO,1148
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
TMXGD,LRPDR,157
BUVCA,TDKUH,1118
XAVZR,UTMVF,310
HPQAT,WAJPP,868
JPWZR,WOQMH,1066
EMPTY,EMPTY,-1
FLBPE,GFJKI,1414
VAJPB,WREXA,859
QOHDW,ZZIZZ,1003
EMPTY,EMPTY,-1
SZENI,OLSWV,1006
INHTH,VVXDA,1272
GQJAM,CYOAW,542
TFYVI,MKSVK,968
EMPTY,EMPTY,-1
YAJFO,VARUN,1497
XDUDI,QFCFS,772
FBDBG,UQRGV,496
PVNQN,VIJFL,1206
DKLJJ,LWPLX,248
VRDMB,FJJJL,588
GYWHT,DXGKT,1302
EMPTY,EMPTY,-1
MHBTY,NLRXC,153
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
ODVEF,ATHET,1072
VBQZK,HRGPW,563
FRFBV,DOYCQ,1047
VNIXK,QBMJP,332
MPMNR,DELQH,665
JJRJC,HENOK,1089
DZATT,ZFKIM,207
TCWAK,UOAEX,1474
GLBUG,BXXZI,543
QYOCF,MVRQP,1000
EMPTY,EMPTY,-1
BOPCD,KONXV,1280
VBCFB,YUEMX,1243
VDXWX,KPEGO,1251
DIWYM,MTPOF,1146
RUJOP,ZIDYY,562
SEKOQ,VOEZA,60
ZTJCO,BAKDV,69
BHIUE,AOAXC,1163
GTWNI,PTWZM,1128
KIGNH,ODJWO,336
JSMPS,JETMI,1388
XOFHZ,HLZTL,742
ZRKGU,UAGZV,925
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
AUSDH,ZMGGD,737
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
QZUQV,KUDHG,1082
EMPTY,EMPTY,-1
NUCXP,KUDHI,550
CEUFH,HEFDI,34
IYKCU,VHUVX,127
OHTYB,SLLCW,1115
BFMVY,UCRPL,203
CPUPU,ASAOP,1034
EMPTY,EMPTY,-1
VOZVU,HQSXG,406
PQEWO,TKNHD,829
ROHOI,TRUWW,434
WGXQP,FEQVA,1226
EMPTY,EMPTY,-1
EWNTN,YQTGC,1224
UYTPU,RPWDS,470
SNOFP,RZZZK,620
XSSGW,DCVIJ,911
EMPTY,EMPTY,-1
JJKSU,ROKXU,1041
QRQBI,RJJII,1222
DFRLD,BXOHA,1193
KFEGL,YQRHO,57
LRRWD,ZVYLV,579
QQIXK,NFJSM,377
EMPTY,EMPTY,-1
EMPTY,EMPTY,-1
PXUAN,NNSDM,997
EMPTY,EMPTY,-1
RMFWN,WGQAE,445
